id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Label
38,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,53192,192.168.0.13,f0:18:98:5e:ff:9f,f0:18:98,9020,6,4,0,0,1559287025455,1559287038771,13316,1345,407958,1559287025455,1559287038771,13316,742,226149,1559287025462,1559287038765,13303,603,181809,91,303.3144981412642,224.60611350909264,1502,98,304.7830188679246,231.48336440736244,1502,91,301.5074626865672,216.02058901357205,1395,0,9.907738095238084,27.66336515677959,834,0,17.97031039136304,37.95583042540243,840,0,22.098006644518293,44.18594836173124,845,4,21,4,0,1343,720,0,4,2,17,2,0,740,403,0,2,2,4,2,0,603,317,0,2,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,arp_spoofing
39,0,fe80::ae9c:754c:42b8:d81c,a8:2b:b9:d6:5d:9c,a8:2b:b9,0,ff02::2,33:33:00:00:00:02,33:33:00,0,58,6,0,0,1559287028071,1559287028073,2,4,468,1559287028071,1559287028073,2,4,468,0,0,0,0,0,114,117.0,1.999999999999999,118,114,117.0,1.999999999999999,118,0,0.0,0.0,0,0,0.6666666666666667,0.5773502691896258,1,0,0.6666666666666667,0.5773502691896258,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,nan,nan,nan,nan,nan,normal
40,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,53193,203.217.239.46,88:36:6c:d7:1c:56,88:36:6c,5228,6,4,0,0,1559287032178,1559287032215,37,10,1905,1559287032178,1559287032215,37,6,1123,1559287032182,1559287032214,32,4,782,110,190.50000000000003,160.24235117817983,545,110,187.16666666666663,175.3857652908772,545,114,195.5,160.3444209610466,436,0,4.111111111111112,3.8550111687401256,13,0,7.4,5.594640292279746,13,2,10.666666666666666,9.018499505645787,20,2,1,2,0,9,2,0,2,1,1,1,0,5,1,0,1,1,0,1,0,4,1,0,1,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
41,0,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,80,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,54160,6,4,0,0,1559286941693,1559286941693,0,1,114,1559286941693,1559286941693,0,1,114,0,0,0,0,0,114,114.0,0.0,114,114,114.0,0.0,114,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HTTP,Web,1,1,nan,nan,nan,nan,nan,normal
42,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61610,211.231.108.93,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559287032451,1559287062613,30162,26,9323,1559287032451,1559287062613,30162,15,3133,1559287032456,1559287062613,30157,11,6190,102,358.576923076923,478.67117507340447,1562,102,208.86666666666667,227.1720137022248,871,114,562.7272727272726,648.9225055288327,1562,0,1206.48,5902.955884695961,29536,0,2154.428571428572,7883.389486902052,29540,0,3015.7000000000007,9322.30106369786,29543,2,1,2,0,25,7,0,3,1,1,1,0,14,4,0,2,1,0,1,0,11,3,0,1,TLS.KakaoTalk,Chat,0,6,katalk.kakao.com,7a7a639628f0fe5c7e057628a5bbec5a,1c9537b8108487575f2043b84071412d,nan,nan,normal
43,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61611,52.220.136.156,88:36:6c:d7:1c:56,88:36:6c,80,6,4,0,0,1559287045128,1559287075669,30541,20,3327,1559287045128,1559287075669,30541,13,2354,1559287045218,1559287075665,30447,7,973,102,166.35000000000005,148.12593326377106,713,102,181.0769230769231,178.92804025569495,713,110,139.0,64.09108102276531,284,0,1607.421052631579,6750.998192167088,29478,0,2545.083333333333,8512.228983359853,29568,0,5074.5,12003.20010247267,29568,2,1,2,0,19,4,0,2,1,1,1,0,12,2,0,1,1,0,1,0,7,2,0,1,HTTP,Web,0,6,sgplog.ezvizlife.com,nan,nan,EZVIZ/295380 CFNetwork/978.0.7 Darwin/18.5.0,text/plain,normal
44,0,135.130.27.13,bc:1c:81:4b:ae:ba,bc:1c:81,9020,192.168.0.16,f0:18:98:5e:ff:9f,f0:18:98,53098,6,4,0,0,1559287045568,1559287045568,0,1,1327,1559287045568,1559287045568,0,1,1327,0,0,0,0,0,1327,1327.0,0.0,1327,1327,1327.0,0.0,1327,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,arp_spoofing
45,0,88.71.122.135,bc:1c:81:4b:ae:ba,bc:1c:81,0,249.230.152.51,f0:18:98:5e:ff:9f,f0:18:98,0,198,4,0,0,1559287046843,1559287046843,0,1,1319,1559287046843,1559287046843,0,1,1319,0,0,0,0,0,1319,1319.0,0.0,1319,1319,1319.0,0.0,1319,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
46,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,53196,192.168.0.13,f0:18:98:5e:ff:9f,f0:18:98,9010,6,4,0,0,1559287047600,1559287047665,65,21,3656,1559287047600,1559287047665,65,12,1996,1559287047603,1559287047656,53,9,1660,98,174.09523809523805,118.36465045016807,450,98,166.33333333333337,132.82341889162694,450,110,184.44444444444446,102.74618132941865,324,0,3.25,5.646377506629221,24,0,5.909090909090909,11.049475512028119,35,0,6.625,8.105333341166702,24,4,2,4,0,17,5,4,2,2,2,2,0,8,2,4,0,2,0,2,0,9,3,0,2,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,arp_spoofing
47,0,172.217.167.67,88:36:6c:d7:1c:56,88:36:6c,443,192.168.0.14,a8:66:7f:0e:3f:54,a8:66:7f,56710,17,4,0,0,1559287051745,1559287051987,242,7,2297,1559287051745,1559287051987,242,7,2297,0,0,0,0,0,106,328.14285714285717,493.1640797177036,1436,106,328.14285714285717,493.1640797177036,1436,0,0.0,0.0,0,0,40.333333333333336,35.88128574433568,82,0,40.333333333333336,35.88128574433568,82,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
48,0,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,1900,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,41713,17,4,0,0,1559287052016,1559287052016,0,1,493,1559287052016,1559287052016,0,1,493,0,0,0,0,0,493,493.0,0.0,493,493,493.0,0.0,493,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,nan,nan,nan,nan,nan,normal
49,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,41808,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,57592,6,4,0,0,1559287054033,1559287057039,3006,3,366,1559287054033,1559287057039,3006,3,366,0,0,0,0,0,122,122.0,0.0,122,122,122.0,0.0,122,0,0.0,0.0,0,1001,1503.0,709.9352083112938,2005,1001,1503.0,709.9352083112938,2005,0,0.0,0.0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
50,0,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,80,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,54198,6,4,0,0,1559287054131,1559287054131,0,1,396,1559287054131,1559287054131,0,1,396,0,0,0,0,0,396,396.0,0.0,396,396,396.0,0.0,396,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,HTTP,Web,1,1,nan,nan,nan,nan,nan,normal
51,0,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,51916,239.255.255.250,a8:66:7f:0e:3f:54,a8:66:7f,1900,17,4,0,0,1559287054595,1559287057861,3266,16,4216,1559287054595,1559287057861,3266,16,4216,0,0,0,0,0,261,263.49999999999994,1.9999999999999951,265,261,263.49999999999994,1.9999999999999951,265,0,0.0,0.0,0,0,217.73333333333335,256.8241384590594,656,0,217.73333333333335,256.8241384590594,656,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,nan,nan,nan,nan,normal
52,0,163.152.1.1,88:36:6c:d7:1c:56,88:36:6c,53,192.168.0.14,a8:66:7f:0e:3f:54,a8:66:7f,46741,17,4,0,0,1559287059577,1559287059577,0,1,388,1559287059577,1559287059577,0,1,388,0,0,0,0,0,388,388.0,0.0,388,388,388.0,0.0,388,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.GoogleDrive,Network,0,6,drive.google.com,nan,nan,nan,nan,normal
53,0,192.232.149.223,f0:18:98:5e:ff:9f,f0:18:98,0,218.169.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,0,1,4,0,0,1559287062525,1559287062525,0,1,122,1559287062525,1559287062525,0,1,122,0,0,0,0,0,122,122.0,0.0,122,122,122.0,0.0,122,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,nan,nan,nan,nan,nan,normal
54,0,192.168.0.1,88:36:6c:d7:1c:56,88:36:6c,80,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,54201,6,4,0,0,1559287066153,1559287066196,43,3,3242,1559287066153,1559287066196,43,3,3242,0,0,0,0,0,122,1080.6666666666667,830.2320960631029,1562,122,1080.6666666666667,830.2320960631029,1562,0,0.0,0.0,0,0,21.5,30.405591591021548,43,0,21.5,30.405591591021548,43,0,0.0,0.0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,HTTP,Web,1,1,nan,nan,nan,nan,nan,normal
55,0,163.152.1.1,88:36:6c:d7:1c:56,88:36:6c,53,192.168.0.23,a8:2b:b9:d6:5d:9c,a8:2b:b9,48706,17,4,0,0,1559287080132,1559287080132,0,1,589,1559287080132,1559287080132,0,1,589,0,0,0,0,0,589,589.0,0.0,589,589,589.0,0.0,589,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dls1prd.di.atlas.samsung.com,nan,nan,nan,nan,normal
56,0,192.168.0.13,f0:18:98:5e:ff:9f,f0:18:98,52908,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,16384,6,4,0,0,1559287103807,1559287103807,0,1,1139,1559287103807,1559287103807,0,1,1139,0,0,0,0,0,1139,1139.0,0.0,1139,1139,1139.0,0.0,1139,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,arp_spoofing
57,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,58925,163.152.1.1,88:36:6c:d7:1c:56,88:36:6c,53,17,4,0,0,1559287105118,1559287105124,6,2,665,1559287105118,1559287105118,0,1,160,1559287105124,1559287105124,0,1,505,160,332.5,243.9518395093589,505,160,160.0,0.0,160,505,505.0,0.0,505,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.AmazonAWS,Network,0,6,sgpdclog-1483869871.ap-southeast-1.elb.amazonaws.com,nan,nan,nan,nan,normal
58,0,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,0,192.168.160.208,bc:1c:81:4b:ae:ba,bc:1c:81,0,1,4,0,0,1559287112760,1559287112760,0,1,122,1559287112760,1559287112760,0,1,122,0,0,0,0,0,122,122.0,0.0,122,122,122.0,0.0,122,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,nan,nan,nan,nan,nan,normal
59,0,192.168.0.14,a8:66:7f:0e:3f:54,a8:66:7f,62885,239.255.255.250,bc:1c:81:4b:ae:ba,bc:1c:81,1900,17,4,0,0,1559287115798,1559287119300,3502,12,3172,1559287115798,1559287119300,3502,12,3172,0,0,0,0,0,261,264.33333333333337,2.3094010767584967,269,261,264.33333333333337,2.3094010767584967,269,0,0.0,0.0,0,0,318.36363636363643,431.7124674426888,969,0,318.36363636363643,431.7124674426888,969,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,nan,nan,nan,nan,normal
60,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,53199,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,9010,6,4,0,0,1559287125047,1559287125077,30,21,3422,1559287125047,1559287125077,30,13,2086,1559287125048,1559287125075,27,8,1336,98,162.95238095238096,114.4563131463163,450,98,160.46153846153842,128.85690732010667,450,110,167.0,94.5243732740775,320,0,1.5,3.3324560249003636,15,0,2.5,6.157035886617107,21,1,3.8571428571428568,5.2417736002416655,15,4,2,4,0,16,4,5,2,2,2,2,0,8,2,5,0,2,0,2,0,8,2,0,2,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
61,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,40023,80.98.174.33,48:4b:aa:2c:d8:f9,48:4b:aa,37993,6,4,0,0,1559287140294,1559287140294,0,1,1502,1559287140294,1559287140294,0,1,1502,0,0,0,0,0,1502,1502.0,0.0,1502,1502,1502.0,0.0,1502,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
62,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,0,175,4,0,0,1559287149249,1559287149249,0,1,826,1559287149249,1559287149249,0,1,826,0,0,0,0,0,826,826.0,0.0,826,826,826.0,0.0,826,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
63,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,53185,192.168.0.13,f0:18:98:5e:ff:9f,f0:18:98,9010,6,4,0,0,1559286948960,1559286949032,72,20,3336,1559286948960,1559286949032,72,12,1996,1559286948968,1559286949019,51,8,1340,98,166.8,116.11500651010664,450,98,166.33333333333337,132.82341889162694,450,114,167.5,94.18977803198332,320,0,3.789473684210527,7.2232567859997365,32,0,6.545454545454546,13.7430974409966,47,0,7.2857142857142865,11.309498746839395,32,4,2,4,0,16,4,4,2,2,2,2,0,8,2,4,0,2,0,2,0,8,2,0,2,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,arp_spoofing
64,0,18.136.162.179,88:36:6c:d7:1c:56,88:36:6c,443,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61597,6,4,0,0,1559286957203,1559286957205,2,6,679,1559286957203,1559286957204,1,4,479,1559286957205,1559286957205,0,2,200,98,113.16666666666669,15.105186747162936,141,110,119.75,14.291605927956455,141,98,100.0,2.8284271247461903,102,0,0.4,0.5477225575051661,1,0,0.33333333333333337,0.5773502691896258,1,0,0.0,0.0,0,0,0,0,0,4,1,2,1,0,0,0,0,4,1,0,1,0,0,0,0,0,0,2,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
65,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61600,18.136.162.179,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559286957750,1559286957837,87,7,816,1559286957750,1559286957837,87,4,451,1559286957835,1559286957835,0,3,365,98,116.57142857142857,17.529566859615052,141,98,112.75,19.482898483884092,141,110,121.66666666666669,16.862186493255653,141,0,14.499999999999998,34.5470693402494,85,0,29.0,50.229473419497445,87,0,0.0,0.0,0,0,0,0,0,5,2,2,2,0,0,0,0,2,1,2,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
66,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61605,13.228.245.106,88:36:6c:d7:1c:56,88:36:6c,80,6,4,0,0,1559286957750,1559286957841,91,3,338,1559286957750,1559286957841,91,2,224,1559286957839,1559286957839,0,1,114,110,112.66666666666669,2.309401076758502,114,110,112.0,2.8284271247461903,114,114,114.0,0.0,114,2,45.5,61.518289963229634,89,91,91.0,0.0,91,0,0.0,0.0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,HTTP,Web,1,1,nan,nan,nan,nan,nan,normal
67,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,53182,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,9020,6,4,0,0,1559286937419,1559286980373,42954,6845,4261140,1559286937419,1559286980373,42954,2734,310832,1559286937420,1559286980368,42948,4111,3950308,102,622.5186267348447,620.7534823641313,1506,102,113.69129480614485,5.653083723592311,306,114,960.9117003162256,595.7161694031603,1506,0,6.276154295733487,15.803789560940508,323,0,15.716794731064768,26.59750150036968,500,0,10.449635036496376,21.1201817467202,326,3,14,4,0,6844,2259,3,0,1,2,2,0,2733,3,3,0,2,12,2,0,4111,2256,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
68,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,56911,163.152.1.1,88:36:6c:d7:1c:56,88:36:6c,53,17,4,0,0,1559286937804,1559286937806,2,2,586,1559286937804,1559286937804,0,1,121,1559286937806,1559286937806,0,1,465,121,293.0,243.24473272817238,465,121,121.0,0.0,121,465,465.0,0.0,465,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,ip.taobao.com,nan,nan,nan,nan,normal
69,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61606,139.224.241.114,88:36:6c:d7:1c:56,88:36:6c,80,6,4,0,0,1559286937808,1559286942162,4354,12,1961,1559286937808,1559286942132,4324,6,918,1559286937838,1559286942162,4324,6,1043,102,163.41666666666666,118.99156450876013,477,110,153.0,93.75499986667377,344,102,173.83333333333331,148.6585573274094,477,0,395.8181818181818,1216.6237559888282,4060,0,864.8,1897.4850987557186,4259,2,864.8,1787.8150631427177,4060,2,1,1,0,10,2,1,2,1,1,1,0,5,1,0,1,1,0,0,0,5,1,1,1,HTTP,Web,0,6,ip.taobao.com,nan,nan,EZVIZ/295380 CFNetwork/978.0.7 Darwin/18.5.0,text/html,normal
70,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,53183,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,9010,6,4,0,0,1559286939354,1559286939384,30,20,3452,1559286939354,1559286939384,30,12,1704,1559286939356,1559286939379,23,8,1748,102,172.60000000000005,132.4968321369073,528,102,142.0,69.53351056080147,290,110,218.5,189.8412870945472,528,0,1.5789473684210524,2.892822333402377,11,0,2.727272727272726,7.444338910755058,25,0,3.2857142857142856,4.680252333449758,11,4,2,4,0,18,4,2,2,2,2,2,0,10,2,2,0,2,0,2,0,8,2,0,2,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
71,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61607,31.13.95.8,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559286940245,1559286940660,415,35,9058,1559286940245,1559286940660,415,19,3788,1559286940292,1559286940659,367,16,5270,98,258.80000000000007,353.41683438049375,1508,98,199.36842105263162,211.4458718564782,920,110,329.375,468.6964724993492,1508,0,12.205882352941178,31.314416673827782,164,0,23.055555555555554,51.08755140439529,210,0,24.46666666666667,55.90408452578994,214,2,1,1,0,32,14,2,1,1,1,1,0,16,8,2,0,1,0,0,0,16,6,0,1,TLS.Facebook,SocialNetwork,0,6,graph.facebook.com,7a7a639628f0fe5c7e057628a5bbec5a,475c9302dc42b2751db9edcac3b74891,nan,nan,normal
72,0,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,0,1,4,0,0,1559286943057,1559287113702,170645,6600,772812,1559286943057,1559287113702,170645,6600,772812,0,0,0,0,0,114,117.09272727272732,1.6752230643602597,118,114,117.09272727272732,1.6752230643602597,118,0,0.0,0.0,0,0,25.859221094105298,29.18207057185852,506,0,25.859221094105298,29.18207057185852,506,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,nan,nan,nan,nan,nan,normal
73,0,192.168.0.15,f0:18:98:5e:ff:9f,f0:18:98,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,0,1,4,0,0,1559286944647,1559287114705,170058,13753,1594036,1559286944647,1559287114705,170058,13753,1594036,0,0,0,0,0,95,115.90460263215292,2.2607901484246717,122,95,115.90460263215292,2.2607901484246717,122,0,0.0,0.0,0,0,12.36605584642228,23.18445522469357,405,0,12.36605584642228,23.18445522469357,405,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,nan,nan,nan,nan,nan,normal
74,0,192.168.0.144,f0:18:98:5e:ff:9f,f0:18:98,22622,100.107.154.122,bc:1c:81:4b:ae:ba,bc:1c:81,16906,6,4,0,0,1559286948921,1559286948921,0,1,118,1559286948921,1559286948921,0,1,118,0,0,0,0,0,118,118.0,0.0,118,118,118.0,0.0,118,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
75,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61594,203.205.142.177,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559286955929,1559286955981,52,2,239,1559286955929,1559286955929,0,1,137,1559286955981,1559286955981,0,1,102,102,119.5,24.748737341529164,137,137,137.0,0.0,137,102,102.0,0.0,102,52,52.0,0.0,52,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
76,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61592,17.42.254.11,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559286956964,1559286957236,272,5,564,1559286956964,1559286956965,1,2,235,1559286957236,1559286957236,0,3,329,98,112.8,16.754103974847474,133,102,117.5,21.92031021678297,133,98,109.66666666666669,16.862186493255653,129,0,68.0,135.33415434890534,271,1,1.0,0.0,1,0,0.0,0.0,0,0,0,0,0,5,1,0,2,0,0,0,0,2,1,0,1,0,0,0,0,3,0,0,1,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
77,0,18.136.162.179,88:36:6c:d7:1c:56,88:36:6c,443,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61595,6,4,0,0,1559286957205,1559286957208,3,3,353,1559286957205,1559286957205,0,2,255,1559286957208,1559286957208,0,1,98,98,117.66666666666669,21.73323108360405,141,114,127.5,19.091883092036785,141,98,98.0,0.0,98,0,1.5,2.1213203435596424,3,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
78,0,192.168.0.16,48:4b:aa:2c:d8:f9,48:4b:aa,61601,18.136.162.179,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559286957750,1559286957838,88,7,824,1559286957750,1559286957838,88,4,459,1559286957836,1559286957836,0,3,365,98,117.71428571428572,18.30040332628661,145,98,114.75,21.2818388929779,145,110,121.66666666666669,16.862186493255653,141,0,14.666666666666668,34.95520943531402,86,0,29.333333333333336,50.80682368868707,88,0,0.0,0.0,0,0,0,0,0,5,2,2,2,0,0,0,0,2,1,2,1,0,0,0,0,3,1,0,1,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
